"country","year","population"
"Angola",1950,4551869
"Angola",1951,4602567
"Angola",1952,4651693
"Angola",1953,4706358
"Angola",1954,4766716
"Angola",1955,4832774
"Angola",1956,4904275
"Angola",1957,4980651
"Angola",1958,5061138
"Angola",1959,5145106
"Angola",1960,5231664
"Angola",1961,5301584
"Angola",1962,5354314
"Angola",1963,5408335
"Angola",1964,5464187
"Angola",1965,5521983
"Angola",1966,5581392
"Angola",1967,5641809
"Angola",1968,5702705
"Angola",1969,5763693
"Angola",1970,5852791
"Angola",1971,5991114
"Angola",1972,6174269
"Angola",1973,6388534
"Angola",1974,6613370
"Angola",1975,6842951
"Angola",1976,7074668
"Angola",1977,7317836
"Angola",1978,7576742
"Angola",1979,7847208
"Angola",1980,8133868
"Angola",1981,8435604
"Angola",1982,8751653
"Angola",1983,9082985
"Angola",1984,9425922
"Angola",1985,9779125
"Angola",1986,10139458
"Angola",1987,10497864
"Angola",1988,10861301
"Angola",1989,11238562
"Angola",1990,11626359
"Angola",1991,12023533
"Angola",1992,12423717
"Angola",1993,12827135
"Angola",1994,13249762
"Angola",1995,13699780
"Angola",1996,14170973
"Angola",1997,14660420
"Angola",1998,15159377
"Angola",1999,15667234
"Angola",2000,16194872
"Angola",2001,16747204
"Angola",2002,17327701
"Angola",2003,17943717
"Angola",2004,18600426
"Angola",2005,19291161
"Angola",2006,20015280
"Angola",2007,20778569
"Angola",2008,21578655
"Angola",2009,22414774
"Angola",2010,23294821
"Angola",2011,24218358
"Angola",2012,25177399
"Angola",2013,26165616
"Angola",2014,27160766
"Angola",2015,28157801
"Angola",2016,29183072
"Angola",2017,30234837
"Angola",2018,31297160
"Angola",2019,32375632
"Angola",2020,33451140
"Angola",2021,34532427
"Angola",2022,35635028
"Angola",2023,36749907
"Benin",1950,2250475
"Benin",1951,2267310
"Benin",1952,2285781
"Benin",1953,2306205
"Benin",1954,2328786
"Benin",1955,2353653
"Benin",1956,2380893
"Benin",1957,2410775
"Benin",1958,2443430
"Benin",1959,2478921
"Benin",1960,2517290
"Benin",1961,2559229
"Benin",1962,2604667
"Benin",1963,2652912
"Benin",1964,2704005
"Benin",1965,2757937
"Benin",1966,2814321
"Benin",1967,2873000
"Benin",1968,2934261
"Benin",1969,2998230
"Benin",1970,3065060
"Benin",1971,3134769
"Benin",1972,3207548
"Benin",1973,3283498
"Benin",1974,3362628
"Benin",1975,3445407
"Benin",1976,3532200
"Benin",1977,3623198
"Benin",1978,3718308
"Benin",1979,3818536
"Benin",1980,3925258
"Benin",1981,4038310
"Benin",1982,4156593
"Benin",1983,4278981
"Benin",1984,4405901
"Benin",1985,4538016
"Benin",1986,4675420
"Benin",1987,4818487
"Benin",1988,4967342
"Benin",1989,5121658
"Benin",1990,5281485
"Benin",1991,5446934
"Benin",1992,5617849
"Benin",1993,5872707
"Benin",1994,6096510
"Benin",1995,6226774
"Benin",1996,6391859
"Benin",1997,6583375
"Benin",1998,6789491
"Benin",1999,7002819
"Benin",2000,7221618
"Benin",2001,7445599
"Benin",2002,7675428
"Benin",2003,7913074
"Benin",2004,8159100
"Benin",2005,8426146
"Benin",2006,8693241
"Benin",2007,8953973
"Benin",2008,9228469
"Benin",2009,9509432
"Benin",2010,9797488
"Benin",2011,10093626
"Benin",2012,10397662
"Benin",2013,10708831
"Benin",2014,11030008
"Benin",2015,11360681
"Benin",2016,11697845
"Benin",2017,12039777
"Benin",2018,12383349
"Benin",2019,12726761
"Benin",2020,13070170
"Benin",2021,13413423
"Benin",2022,13759507
"Benin",2023,14111035
"Botswana",1950,413706
"Botswana",1951,423567
"Botswana",1952,433719
"Botswana",1953,443979
"Botswana",1954,454052
"Botswana",1955,463934
"Botswana",1956,473786
"Botswana",1957,483797
"Botswana",1958,494111
"Botswana",1959,504885
"Botswana",1960,516173
"Botswana",1961,527953
"Botswana",1962,540189
"Botswana",1963,552977
"Botswana",1964,566282
"Botswana",1965,574669
"Botswana",1966,577876
"Botswana",1967,580939
"Botswana",1968,583973
"Botswana",1969,587078
"Botswana",1970,590338
"Botswana",1971,600487
"Botswana",1972,622416
"Botswana",1973,652418
"Botswana",1974,685455
"Botswana",1975,720389
"Botswana",1976,758514
"Botswana",1977,799586
"Botswana",1978,849246
"Botswana",1979,901754
"Botswana",1980,937493
"Botswana",1981,970002
"Botswana",1982,1009271
"Botswana",1983,1046147
"Botswana",1984,1083665
"Botswana",1985,1121954
"Botswana",1986,1160655
"Botswana",1987,1199181
"Botswana",1988,1235487
"Botswana",1989,1270281
"Botswana",1990,1305699
"Botswana",1991,1341767
"Botswana",1992,1380038
"Botswana",1993,1420120
"Botswana",1994,1460030
"Botswana",1995,1498843
"Botswana",1996,1535918
"Botswana",1997,1571699
"Botswana",1998,1606906
"Botswana",1999,1642006
"Botswana",2000,1677384
"Botswana",2001,1712264
"Botswana",2002,1744765
"Botswana",2003,1775743
"Botswana",2004,1807153
"Botswana",2005,1839881
"Botswana",2006,1874527
"Botswana",2007,1911202
"Botswana",2008,1949972
"Botswana",2009,1990671
"Botswana",2010,2033110
"Botswana",2011,2073537
"Botswana",2012,2108614
"Botswana",2013,2140687
"Botswana",2014,2172052
"Botswana",2015,2203276
"Botswana",2016,2234783
"Botswana",2017,2266748
"Botswana",2018,2299148
"Botswana",2019,2332081
"Botswana",2020,2365895
"Botswana",2021,2401449
"Botswana",2022,2439895
"Botswana",2023,2480242
"BurkinaFaso",1950,4213152
"BurkinaFaso",1951,4260391
"BurkinaFaso",1952,4310353
"BurkinaFaso",1953,4361323
"BurkinaFaso",1954,4413879
"BurkinaFaso",1955,4469053
"BurkinaFaso",1956,4526658
"BurkinaFaso",1957,4586569
"BurkinaFaso",1958,4647288
"BurkinaFaso",1959,4710848
"BurkinaFaso",1960,4778627
"BurkinaFaso",1961,4848222
"BurkinaFaso",1962,4919674
"BurkinaFaso",1963,4993620
"BurkinaFaso",1964,5071039
"BurkinaFaso",1965,5152834
"BurkinaFaso",1966,5237938
"BurkinaFaso",1967,5326349
"BurkinaFaso",1968,5418645
"BurkinaFaso",1969,5513178
"BurkinaFaso",1970,5610307
"BurkinaFaso",1971,5708002
"BurkinaFaso",1972,5807238
"BurkinaFaso",1973,5911926
"BurkinaFaso",1974,6024905
"BurkinaFaso",1975,6147574
"BurkinaFaso",1976,6280636
"BurkinaFaso",1977,6428740
"BurkinaFaso",1978,6590988
"BurkinaFaso",1979,6763901
"BurkinaFaso",1980,6947900
"BurkinaFaso",1981,7140270
"BurkinaFaso",1982,7340197
"BurkinaFaso",1983,7551136
"BurkinaFaso",1984,7772260
"BurkinaFaso",1985,7999933
"BurkinaFaso",1986,8228848
"BurkinaFaso",1987,8457114
"BurkinaFaso",1988,8687441
"BurkinaFaso",1989,8921176
"BurkinaFaso",1990,9159359
"BurkinaFaso",1991,9394631
"BurkinaFaso",1992,9629280
"BurkinaFaso",1993,9871716
"BurkinaFaso",1994,10123807
"BurkinaFaso",1995,10386724
"BurkinaFaso",1996,10655942
"BurkinaFaso",1997,10934224
"BurkinaFaso",1998,11240668
"BurkinaFaso",1999,11574930
"BurkinaFaso",2000,11925548
"BurkinaFaso",2001,12294996
"BurkinaFaso",2002,12680901
"BurkinaFaso",2003,13082531
"BurkinaFaso",2004,13500537
"BurkinaFaso",2005,13932127
"BurkinaFaso",2006,14373711
"BurkinaFaso",2007,14816312
"BurkinaFaso",2008,15258103
"BurkinaFaso",2009,15710065
"BurkinaFaso",2010,16176504
"BurkinaFaso",2011,16661907
"BurkinaFaso",2012,17172283
"BurkinaFaso",2013,17695412
"BurkinaFaso",2014,18229466
"BurkinaFaso",2015,18777488
"BurkinaFaso",2016,19334854
"BurkinaFaso",2017,19894413
"BurkinaFaso",2018,20438288
"BurkinaFaso",2019,20961954
"BurkinaFaso",2020,21478692
"BurkinaFaso",2021,21995249
"BurkinaFaso",2022,22509037
"BurkinaFaso",2023,23025778
"Burundi",1950,2254942
"Burundi",1951,2305751
"Burundi",1952,2355807
"Burundi",1953,2405190
"Burundi",1954,2454594
"Burundi",1955,2504658
"Burundi",1956,2555314
"Burundi",1957,2606481
"Burundi",1958,2657416
"Burundi",1959,2709604
"Burundi",1960,2764264
"Burundi",1961,2835122
"Burundi",1962,2907944
"Burundi",1963,2969842
"Burundi",1964,3055655
"Burundi",1965,3141371
"Burundi",1966,3217962
"Burundi",1967,3300698
"Burundi",1968,3380389
"Burundi",1969,3454598
"Burundi",1970,3530430
"Burundi",1971,3617296
"Burundi",1972,3617133
"Burundi",1973,3611994
"Burundi",1974,3703605
"Burundi",1975,3796617
"Burundi",1976,3882627
"Burundi",1977,3983584
"Burundi",1978,4100343
"Burundi",1979,4203530
"Burundi",1980,4383713
"Burundi",1981,4566017
"Burundi",1982,4681396
"Burundi",1983,4808531
"Burundi",1984,4926480
"Burundi",1985,5034044
"Burundi",1986,5129423
"Burundi",1987,5247791
"Burundi",1988,5365332
"Burundi",1989,5471704
"Burundi",1990,5587053
"Burundi",1991,5703861
"Burundi",1992,5858404
"Burundi",1993,5676848
"Burundi",1994,5713858
"Burundi",1995,6066321
"Burundi",1996,6070509
"Burundi",1997,6070038
"Burundi",1998,6187113
"Burundi",1999,6337155
"Burundi",2000,6470196
"Burundi",2001,6634368
"Burundi",2002,6824140
"Burundi",2003,7043158
"Burundi",2004,7310656
"Burundi",2005,7587304
"Burundi",2006,7865546
"Burundi",2007,8161879
"Burundi",2008,8505644
"Burundi",2009,8947653
"Burundi",2010,9376447
"Burundi",2011,9717980
"Burundi",2012,10071034
"Burundi",2013,10439345
"Burundi",2014,10799790
"Burundi",2015,11047580
"Burundi",2016,11239458
"Burundi",2017,11506765
"Burundi",2018,11859444
"Burundi",2019,12255339
"Burundi",2020,12617042
"Burundi",2021,12965487
"Burundi",2022,13321101
"Burundi",2023,13689455
"Cameroon",1950,4330088
"Cameroon",1951,4395365
"Cameroon",1952,4464717
"Cameroon",1953,4538445
"Cameroon",1954,4616888
"Cameroon",1955,4700266
"Cameroon",1956,4788342
"Cameroon",1957,4878935
"Cameroon",1958,4972220
"Cameroon",1959,5070072
"Cameroon",1960,5159059
"Cameroon",1961,5239280
"Cameroon",1962,5338627
"Cameroon",1963,5456615
"Cameroon",1964,5578260
"Cameroon",1965,5704687
"Cameroon",1966,5837300
"Cameroon",1967,5977314
"Cameroon",1968,6125861
"Cameroon",1969,6283472
"Cameroon",1970,6449796
"Cameroon",1971,6624414
"Cameroon",1972,6806873
"Cameroon",1973,6996661
"Cameroon",1974,7193590
"Cameroon",1975,7397124
"Cameroon",1976,7597963
"Cameroon",1977,7796510
"Cameroon",1978,8011918
"Cameroon",1979,8239640
"Cameroon",1980,8512216
"Cameroon",1981,8816378
"Cameroon",1982,9028677
"Cameroon",1983,9215395
"Cameroon",1984,9475084
"Cameroon",1985,9761726
"Cameroon",1986,10060342
"Cameroon",1987,10370753
"Cameroon",1988,10684973
"Cameroon",1989,11002748
"Cameroon",1990,11331825
"Cameroon",1991,11667184
"Cameroon",1992,12006362
"Cameroon",1993,12353131
"Cameroon",1994,12704899
"Cameroon",1995,13058518
"Cameroon",1996,13414762
"Cameroon",1997,13775217
"Cameroon",1998,14144859
"Cameroon",1999,14525145
"Cameroon",2000,14912633
"Cameroon",2001,15309490
"Cameroon",2002,15725534
"Cameroon",2003,16160340
"Cameroon",2004,16610487
"Cameroon",2005,17074598
"Cameroon",2006,17550402
"Cameroon",2007,18049895
"Cameroon",2008,18574054
"Cameroon",2009,19113979
"Cameroon",2010,19668064
"Cameroon",2011,20232312
"Cameroon",2012,20809531
"Cameroon",2013,21402379
"Cameroon",2014,22059894
"Cameroon",2015,22763419
"Cameroon",2016,23454167
"Cameroon",2017,24128608
"Cameroon",2018,24806379
"Cameroon",2019,25506096
"Cameroon",2020,26210566
"Cameroon",2021,26915764
"Cameroon",2022,27632771
"Cameroon",2023,28372688
"CapeVerde",1950,184986
"CapeVerde",1951,187206
"CapeVerde",1952,189445
"CapeVerde",1953,191559
"CapeVerde",1954,193556
"CapeVerde",1955,195622
"CapeVerde",1956,197858
"CapeVerde",1957,200300
"CapeVerde",1958,203100
"CapeVerde",1959,206365
"CapeVerde",1960,210033
"CapeVerde",1961,215096
"CapeVerde",1962,221930
"CapeVerde",1963,229384
"CapeVerde",1964,237018
"CapeVerde",1965,244867
"CapeVerde",1966,252989
"CapeVerde",1967,261405
"CapeVerde",1968,270171
"CapeVerde",1969,279255
"CapeVerde",1970,287895
"CapeVerde",1971,294052
"CapeVerde",1972,297387
"CapeVerde",1973,299890
"CapeVerde",1974,302579
"CapeVerde",1975,305857
"CapeVerde",1976,309462
"CapeVerde",1977,312844
"CapeVerde",1978,316161
"CapeVerde",1979,319486
"CapeVerde",1980,323311
"CapeVerde",1981,327860
"CapeVerde",1982,332731
"CapeVerde",1983,337660
"CapeVerde",1984,342511
"CapeVerde",1985,347370
"CapeVerde",1986,352320
"CapeVerde",1987,357307
"CapeVerde",1988,362338
"CapeVerde",1989,367820
"CapeVerde",1990,375436
"CapeVerde",1991,384603
"CapeVerde",1992,393427
"CapeVerde",1993,401976
"CapeVerde",1994,410231
"CapeVerde",1995,418117
"CapeVerde",1996,425592
"CapeVerde",1997,432803
"CapeVerde",1998,439790
"CapeVerde",1999,446529
"CapeVerde",2000,453334
"CapeVerde",2001,460300
"CapeVerde",2002,467055
"CapeVerde",2003,473384
"CapeVerde",2004,479377
"CapeVerde",2005,485127
"CapeVerde",2006,490727
"CapeVerde",2007,496195
"CapeVerde",2008,501363
"CapeVerde",2009,506149
"CapeVerde",2010,509794
"CapeVerde",2011,511453
"CapeVerde",2012,511966
"CapeVerde",2013,512232
"CapeVerde",2014,512334
"CapeVerde",2015,512405
"CapeVerde",2016,512556
"CapeVerde",2017,512899
"CapeVerde",2018,513417
"CapeVerde",2019,514116
"CapeVerde",2020,514684
"CapeVerde",2021,516655
"CapeVerde",2022,519750
"CapeVerde",2023,522335
"Chad",1950,2525458
"Chad",1951,2570410
"Chad",1952,2616313
"Chad",1953,2663778
"Chad",1954,2713011
"Chad",1955,2764251
"Chad",1956,2817660
"Chad",1957,2873096
"Chad",1958,2930371
"Chad",1959,2989327
"Chad",1960,3049842
"Chad",1961,3111955
"Chad",1962,3175599
"Chad",1963,3240908
"Chad",1964,3307482
"Chad",1965,3374220
"Chad",1966,3440906
"Chad",1967,3508516
"Chad",1968,3578231
"Chad",1969,3651122
"Chad",1970,3727836
"Chad",1971,3807326
"Chad",1972,3893254
"Chad",1973,3985912
"Chad",1974,4078362
"Chad",1975,4167236
"Chad",1976,4251298
"Chad",1977,4331668
"Chad",1978,4411369
"Chad",1979,4505385
"Chad",1980,4515462
"Chad",1981,4520966
"Chad",1982,4738483
"Chad",1983,4979136
"Chad",1984,5045154
"Chad",1985,5096273
"Chad",1986,5251074
"Chad",1987,5438312
"Chad",1988,5625603
"Chad",1989,5819589
"Chad",1990,5982839
"Chad",1991,6205686
"Chad",1992,6474652
"Chad",1993,6629147
"Chad",1994,6783455
"Chad",1995,7089064
"Chad",1996,7410108
"Chad",1997,7670372
"Chad",1998,7938842
"Chad",1999,8222711
"Chad",2000,8512092
"Chad",2001,8804121
"Chad",2002,9116194
"Chad",2003,9487830
"Chad",2004,9920036
"Chad",2005,10328095
"Chad",2006,10706425
"Chad",2007,11081667
"Chad",2008,11476300
"Chad",2009,11893752
"Chad",2010,12312582
"Chad",2011,12755003
"Chad",2012,13211007
"Chad",2013,13691081
"Chad",2014,14188681
"Chad",2015,14647625
"Chad",2016,15114649
"Chad",2017,15622758
"Chad",2018,16156535
"Chad",2019,16685223
"Chad",2020,17224685
"Chad",2021,17828274
"Chad",2022,18455319
"Chad",2023,19319073
"Comoros",1950,161950
"Comoros",1951,165543
"Comoros",1952,168982
"Comoros",1953,172612
"Comoros",1954,176151
"Comoros",1955,179596
"Comoros",1956,182967
"Comoros",1957,186579
"Comoros",1958,190576
"Comoros",1959,194298
"Comoros",1960,197710
"Comoros",1961,201209
"Comoros",1962,204713
"Comoros",1963,208198
"Comoros",1964,211650
"Comoros",1965,214981
"Comoros",1966,218672
"Comoros",1967,223869
"Comoros",1968,230256
"Comoros",1969,237006
"Comoros",1970,244197
"Comoros",1971,251878
"Comoros",1972,260084
"Comoros",1973,268829
"Comoros",1974,278084
"Comoros",1975,287703
"Comoros",1976,297549
"Comoros",1977,307589
"Comoros",1978,317696
"Comoros",1979,327804
"Comoros",1980,337728
"Comoros",1981,347393
"Comoros",1982,357149
"Comoros",1983,367242
"Comoros",1984,377644
"Comoros",1985,388356
"Comoros",1986,399328
"Comoros",1987,410444
"Comoros",1988,421697
"Comoros",1989,433106
"Comoros",1990,444602
"Comoros",1991,455564
"Comoros",1992,465119
"Comoros",1993,473682
"Comoros",1994,482148
"Comoros",1995,490594
"Comoros",1996,499113
"Comoros",1997,507779
"Comoros",1998,516606
"Comoros",1999,525891
"Comoros",2000,536084
"Comoros",2001,547221
"Comoros",2002,558928
"Comoros",2003,569808
"Comoros",2004,580711
"Comoros",2005,592677
"Comoros",2006,604752
"Comoros",2007,616933
"Comoros",2008,629314
"Comoros",2009,641947
"Comoros",2010,654845
"Comoros",2011,668064
"Comoros",2012,681637
"Comoros",2013,696202
"Comoros",2014,711511
"Comoros",2015,726685
"Comoros",2016,741745
"Comoros",2017,756672
"Comoros",2018,771596
"Comoros",2019,786583
"Comoros",2020,802172
"Comoros",2021,818178
"Comoros",2022,834192
"Comoros",2023,850390
"Coted'Ivoire",1950,2735187
"Coted'Ivoire",1951,2809369
"Coted'Ivoire",1952,2885719
"Coted'Ivoire",1953,2965134
"Coted'Ivoire",1954,3048538
"Coted'Ivoire",1955,3136630
"Coted'Ivoire",1956,3230015
"Coted'Ivoire",1957,3329284
"Coted'Ivoire",1958,3435088
"Coted'Ivoire",1959,3548954
"Coted'Ivoire",1960,3673672
"Coted'Ivoire",1961,3810152
"Coted'Ivoire",1962,3956947
"Coted'Ivoire",1963,4112069
"Coted'Ivoire",1964,4273955
"Coted'Ivoire",1965,4442383
"Coted'Ivoire",1966,4617523
"Coted'Ivoire",1967,4799743
"Coted'Ivoire",1968,4990025
"Coted'Ivoire",1969,5192227
"Coted'Ivoire",1970,5411572
"Coted'Ivoire",1971,5650874
"Coted'Ivoire",1972,5909722
"Coted'Ivoire",1973,6184950
"Coted'Ivoire",1974,6474062
"Coted'Ivoire",1975,6776303
"Coted'Ivoire",1976,7057962
"Coted'Ivoire",1977,7321955
"Coted'Ivoire",1978,7603136
"Coted'Ivoire",1979,7902267
"Coted'Ivoire",1980,8220717
"Coted'Ivoire",1981,8556599
"Coted'Ivoire",1982,8907942
"Coted'Ivoire",1983,9272742
"Coted'Ivoire",1984,9650521
"Coted'Ivoire",1985,10040486
"Coted'Ivoire",1986,10440923
"Coted'Ivoire",1987,10851480
"Coted'Ivoire",1988,11275194
"Coted'Ivoire",1989,11719772
"Coted'Ivoire",1990,12189781
"Coted'Ivoire",1991,12683875
"Coted'Ivoire",1992,13200312
"Coted'Ivoire",1993,13735955
"Coted'Ivoire",1994,14287212
"Coted'Ivoire",1995,14855566
"Coted'Ivoire",1996,15442322
"Coted'Ivoire",1997,16047178
"Coted'Ivoire",1998,16663948
"Coted'Ivoire",1999,17215937
"Coted'Ivoire",2000,17699006
"Coted'Ivoire",2001,18178920
"Coted'Ivoire",2002,18654774
"Coted'Ivoire",2003,19125546
"Coted'Ivoire",2004,19594996
"Coted'Ivoire",2005,20068468
"Coted'Ivoire",2006,20546810
"Coted'Ivoire",2007,21030560
"Coted'Ivoire",2008,21514445
"Coted'Ivoire",2009,21997937
"Coted'Ivoire",2010,22488068
"Coted'Ivoire",2011,22982002
"Coted'Ivoire",2012,23467082
"Coted'Ivoire",2013,23939775
"Coted'Ivoire",2014,24527392
"Coted'Ivoire",2015,25246346
"Coted'Ivoire",2016,25989404
"Coted'Ivoire",2017,26733377
"Coted'Ivoire",2018,27464175
"Coted'Ivoire",2019,28193014
"Coted'Ivoire",2020,28915452
"Coted'Ivoire",2021,29639735
"Coted'Ivoire",2022,30395003
"Coted'Ivoire",2023,31165651
"Djibouti",1950,62349
"Djibouti",1951,64327
"Djibouti",1952,66371
"Djibouti",1953,68499
"Djibouti",1954,70723
"Djibouti",1955,73022
"Djibouti",1956,75405
"Djibouti",1957,77886
"Djibouti",1958,80456
"Djibouti",1959,83103
"Djibouti",1960,86038
"Djibouti",1961,89407
"Djibouti",1962,93305
"Djibouti",1963,97887
"Djibouti",1964,103214
"Djibouti",1965,109107
"Djibouti",1966,115284
"Djibouti",1967,121659
"Djibouti",1968,128263
"Djibouti",1969,136092
"Djibouti",1970,145188
"Djibouti",1971,155152
"Djibouti",1972,166267
"Djibouti",1973,178460
"Djibouti",1974,192621
"Djibouti",1975,209922
"Djibouti",1976,230747
"Djibouti",1977,254630
"Djibouti",1978,280042
"Djibouti",1979,304525
"Djibouti",1980,325821
"Djibouti",1981,343056
"Djibouti",1982,356887
"Djibouti",1983,369560
"Djibouti",1984,384072
"Djibouti",1985,402690
"Djibouti",1986,426344
"Djibouti",1987,454407
"Djibouti",1988,484530
"Djibouti",1989,523362
"Djibouti",1990,579544
"Djibouti",1991,631098
"Djibouti",1992,626017
"Djibouti",1993,614247
"Djibouti",1994,626717
"Djibouti",1995,633075
"Djibouti",1996,648355
"Djibouti",1997,671826
"Djibouti",1998,699355
"Djibouti",1999,724228
"Djibouti",2000,747326
"Djibouti",2001,771313
"Djibouti",2002,795577
"Djibouti",2003,813528
"Djibouti",2004,826132
"Djibouti",2005,839173
"Djibouti",2006,855767
"Djibouti",2007,874531
"Djibouti",2008,892739
"Djibouti",2009,911523
"Djibouti",2010,930251
"Djibouti",2011,948566
"Djibouti",2012,966753
"Djibouti",2013,984832
"Djibouti",2014,1002720
"Djibouti",2015,1020315
"Djibouti",2016,1037660
"Djibouti",2017,1054842
"Djibouti",2018,1071886
"Djibouti",2019,1088708
"Djibouti",2020,1105194
"Djibouti",2021,1121251
"Djibouti",2022,1137100
"Djibouti",2023,1152951
"EquatorialGuinea",1950,226569
"EquatorialGuinea",1951,230627
"EquatorialGuinea",1952,234690
"EquatorialGuinea",1953,238805
"EquatorialGuinea",1954,242985
"EquatorialGuinea",1955,247227
"EquatorialGuinea",1956,251534
"EquatorialGuinea",1957,255929
"EquatorialGuinea",1958,260397
"EquatorialGuinea",1959,265004
"EquatorialGuinea",1960,269813
"EquatorialGuinea",1961,274906
"EquatorialGuinea",1962,280293
"EquatorialGuinea",1963,285973
"EquatorialGuinea",1964,291955
"EquatorialGuinea",1965,298248
"EquatorialGuinea",1966,304867
"EquatorialGuinea",1967,311814
"EquatorialGuinea",1968,318853
"EquatorialGuinea",1969,322526
"EquatorialGuinea",1970,320812
"EquatorialGuinea",1971,315945
"EquatorialGuinea",1972,309474
"EquatorialGuinea",1973,302292
"EquatorialGuinea",1974,294959
"EquatorialGuinea",1975,287912
"EquatorialGuinea",1976,281043
"EquatorialGuinea",1977,276785
"EquatorialGuinea",1978,276533
"EquatorialGuinea",1979,279847
"EquatorialGuinea",1980,288651
"EquatorialGuinea",1981,303261
"EquatorialGuinea",1982,322226
"EquatorialGuinea",1983,343431
"EquatorialGuinea",1984,364905
"EquatorialGuinea",1985,385551
"EquatorialGuinea",1986,404741
"EquatorialGuinea",1987,422529
"EquatorialGuinea",1988,439658
"EquatorialGuinea",1989,456821
"EquatorialGuinea",1990,474288
"EquatorialGuinea",1991,492219
"EquatorialGuinea",1992,510776
"EquatorialGuinea",1993,530029
"EquatorialGuinea",1994,550147
"EquatorialGuinea",1995,571273
"EquatorialGuinea",1996,593495
"EquatorialGuinea",1997,616898
"EquatorialGuinea",1998,641478
"EquatorialGuinea",1999,667221
"EquatorialGuinea",2000,703286
"EquatorialGuinea",2001,749835
"EquatorialGuinea",2002,797968
"EquatorialGuinea",2003,847866
"EquatorialGuinea",2004,899924
"EquatorialGuinea",2005,947369
"EquatorialGuinea",2006,990350
"EquatorialGuinea",2007,1036053
"EquatorialGuinea",2008,1084538
"EquatorialGuinea",2009,1135684
"EquatorialGuinea",2010,1189096
"EquatorialGuinea",2011,1241843
"EquatorialGuinea",2012,1293484
"EquatorialGuinea",2013,1346220
"EquatorialGuinea",2014,1399829
"EquatorialGuinea",2015,1453926
"EquatorialGuinea",2016,1508193
"EquatorialGuinea",2017,1562401
"EquatorialGuinea",2018,1616425
"EquatorialGuinea",2019,1670184
"EquatorialGuinea",2020,1716479
"EquatorialGuinea",2021,1758796
"EquatorialGuinea",2022,1803550
"EquatorialGuinea",2023,1847556
"Eritrea",1950,814880
"Eritrea",1951,827035
"Eritrea",1952,840350
"Eritrea",1953,854706
"Eritrea",1954,870029
"Eritrea",1955,886246
